Id,Time[ns],0:I²C: Address/Data
4197,5075318736.00,Data write: 80
4198,5075398738.00,ACK
4199,5075411334.00,Data write: B5
4200,5075491336.00,ACK
4201,5075503984.00,Data write: 00
4202,5075583986.00,ACK
4203,5075596582.00,Data write: F0
4204,5075676584.00,ACK
4205,5075689232.00,Data write: 01
4206,5075769232.00,ACK
4207,5075781828.00,Data write: F8
4208,5075861832.00,ACK
4209,5075874478.00,Data write: 80
4210,5075954480.00,ACK
4211,5075967076.00,Data write: BD
4212,5076047078.00,ACK
4213,5076059726.00,Data write: 70
4214,5076139728.00,ACK
4215,5076152324.00,Data write: 47
4216,5076232324.00,ACK
4217,5076244972.00,Data write: 80
4218,5076324974.00,ACK
4219,5076337570.00,Data write: B5
4220,5076417572.00,ACK
4221,5076430220.00,Data write: 00
4222,5076510222.00,ACK
4223,5076522818.00,Data write: F0
4224,5076602824.00,ACK
4225,5076615468.00,Data write: 09
4226,5076695468.00,ACK
4227,5076708066.00,Data write: F8
4228,5076788068.00,ACK
4229,5076800714.00,Data write: 80
4230,5076880716.00,ACK
4231,5076893312.00,Data write: BD
4232,5076973314.00,ACK
4233,5076985960.00,Data write: 80
4234,5077065964.00,ACK
4235,5077078560.00,Data write: B5
4236,5077158562.00,ACK
4237,5077171210.00,Data write: 00
4238,5077251212.00,ACK
4239,5077263808.00,Data write: F0
4240,5077343810.00,ACK
4241,5077356458.00,Data write: 06
4242,5077436458.00,ACK
4243,5077449056.00,Data write: F8
4244,5077529058.00,ACK
4245,5077541704.00,Data write: 80
4246,5077621706.00,ACK
4247,5077634302.00,Data write: BD
4248,5077714304.00,ACK
4249,5077726900.00,Data write: 80
4250,5077806904.00,ACK
4251,5077819500.00,Data write: B5
4252,5077899502.00,ACK
4253,5077912150.00,Data write: 00
4254,5077992150.00,ACK
4255,5078004746.00,Data write: F0
4256,5078084750.00,ACK
4257,5078097398.00,Data write: 64
4258,5078177398.00,ACK
4259,5078189994.00,Data write: F8
4260,5078269996.00,ACK
4261,5078282642.00,Data write: 80
4262,5078362646.00,ACK
4263,5078375242.00,Data write: BD
4264,5078455244.00,ACK
4265,5078467892.00,Data write: 70
4266,5078547894.00,ACK
4267,5078560490.00,Data write: 47
4268,5078640492.00,ACK
4269,5078653138.00,Data write: 70
4270,5078733140.00,ACK
4271,5078745736.00,Data write: B5
4272,5078825738.00,ACK
4273,5078838384.00,Data write: FF
4274,5078918388.00,ACK
4275,5078930984.00,Data write: F7
4276,5079010986.00,ACK
4277,5079023632.00,Data write: D3
4278,5079103634.00,ACK
4279,5079116230.00,Data write: FE
4280,5079196234.00,ACK
4281,5079208880.00,Data write: 00
4282,5079288882.00,ACK
4283,5079301480.00,Data write: 28
4284,5079381480.00,ACK
4285,5079394128.00,Data write: 01
4286,5079474130.00,ACK
4287,5079486726.00,Data write: D0
4288,5079566728.00,ACK
4289,5079579374.00,Data write: FF
4290,5079659376.00,ACK
4291,5079671972.00,Data write: F7
4292,5079751976.00,ACK
4293,5079764570.00,Data write: C5
4294,5079844574.00,ACK
4295,5079857170.00,Data write: FD
4296,5079937172.00,ACK
4297,5079949818.00,Data write: FF
4298,5080029822.00,ACK
4299,5080042418.00,Data write: F7
4300,5080122420.00,ACK
4301,5080135066.00,Data write: D3
4302,5080215068.00,ACK
4303,5080227664.00,Data write: FE
4304,5080307668.00,ACK
4305,5080320316.00,Data write: 00
4306,5080400316.00,ACK
4307,5080412914.00,Data write: 28
4308,5080492914.00,ACK
4309,5080505562.00,Data write: 53
4310,5080585564.00,ACK
4311,5080598160.00,Data write: D0
4312,5080678162.00,ACK
4313,5080690808.00,Data write: FF
4314,5080770810.00,ACK
4315,5080783406.00,Data write: F7
4316,5080863410.00,ACK
4317,5080876056.00,Data write: C5
4318,5080956058.00,ACK
4319,5080968654.00,Data write: FD
4320,5081048656.00,ACK
4321,5081061302.00,Data write: A5
4322,5081141304.00,ACK
4323,5081153904.00,Data write: 4D
4324,5081233904.00,ACK
4325,5081246552.00,Data write: 00
4326,5081326552.00,ACK
4327,5081339150.00,Data write: 26
4328,5081419150.00,ACK
4329,5081431798.00,Data write: 6E
4330,5081511800.00,ACK
4331,5081524398.00,Data write: 60
4332,5081604398.00,ACK
4333,5081617044.00,Data write: FF
4334,5081697046.00,ACK
4335,5081709642.00,Data write: F7
4336,5081789646.00,ACK
4337,5081802292.00,Data write: C0
4338,5081882294.00,ACK
4339,5081894890.00,Data write: FE
4340,5081974892.00,ACK
4341,5081987542.00,Data write: 04
4342,5082067542.00,ACK
4343,5082080140.00,Data write: 46
4344,5082160140.00,ACK
4345,5082172788.00,Data write: 28
4346,5082252790.00,ACK
4347,5082265388.00,Data write: 68
4348,5082345388.00,ACK
4349,5082358036.00,Data write: 02
4350,5082438036.00,ACK
4351,5082450634.00,Data write: 28
4352,5082530636.00,ACK
4353,5082543284.00,Data write: 06
4354,5082623284.00,ACK
4355,5082635880.00,Data write: D0
4356,5082715882.00,ACK
4357,5082728506.00,Data write: 01
4358,5082808506.00,ACK
4359,5082821104.00,Data write: 28
4360,5082901104.00,ACK
4361,5082913728.00,Data write: 17
4362,5082993728.00,ACK
4363,5083006326.00,Data write: D0
4364,5083086328.00,ACK
4365,5083098974.00,Data write: 00
4366,5083178976.00,ACK
4367,5083191574.00,Data write: 28
4368,5083271576.00,ACK
4369,5083284222.00,Data write: 44
4370,5083364224.00,ACK
4371,5083376820.00,Data write: D1
4372,5083456822.00,ACK
4373,5083469470.00,Data write: 6D
4374,5083549470.00,ACK
4375,5083562068.00,Data write: 2C
4376,5083642070.00,ACK
4377,5083654718.00,Data write: 1D
4378,5083734718.00,ACK
4379,5083747314.00,Data write: D0
4380,5083827316.00,ACK
4381,5083839964.00,Data write: 41
4382,5083919964.00,ACK
4383,5083932562.00,Data write: E0
4384,5084012564.00,ACK
4385,5084025210.00,Data write: A9
4386,5084105212.00,ACK
4387,5084117810.00,Data write: 68
4388,5084197812.00,ACK
4389,5084210458.00,Data write: 4A
4390,5084290460.00,ACK
4391,5084303058.00,Data write: 1C
4392,5084383058.00,ACK
4393,5084395704.00,Data write: AA
4394,5084475708.00,ACK
4395,5084488306.00,Data write: 60
4396,5084568306.00,ACK
4397,5084580952.00,Data write: AA
4398,5084660954.00,ACK
4399,5084673552.00,Data write: 48
4400,5084753554.00,ACK
4401,5084766176.00,Data write: 44
4402,5084846176.00,ACK
4403,5084858776.00,Data write: 54
4404,5084938776.00,ACK
4405,5084951398.00,Data write: 05
4406,5085031398.00,ACK
4407,5085043998.00,Data write: 29
4408,5085123998.00,ACK
4409,5085136646.00,Data write: 1B
4410,5085216646.00,ACK
4411,5085229242.00,Data write: D0
4412,5085309246.00,ACK
4413,5085321894.00,Data write: 03
4414,5085401894.00,ACK
4415,5085414492.00,Data write: 29
4416,5085494492.00,ACK
4417,5085507140.00,Data write: 24
4418,5085587142.00,ACK
4419,5085599738.00,Data write: D1
4420,5085679740.00,ACK
4421,5085692386.00,Data write: C1
4422,5085772388.00,ACK
4423,5085784986.00,Data write: 78
4424,5085864988.00,ACK
4425,5085877634.00,Data write: 53
4426,5085957636.00,ACK
4427,5085970234.00,Data write: 22
4428,5086050234.00,ACK
4429,5086062880.00,Data write: D2
4430,5086142884.00,ACK
4431,5086155482.00,Data write: 43
4432,5086235480.00,ACK
4433,5086248130.00,Data write: 53
4434,5086328130.00,ACK
4435,5086340728.00,Data write: 32
4436,5086420730.00,ACK
4437,5086433376.00,Data write: D2
4438,5086513378.00,ACK
4439,5086525974.00,Data write: B2
4440,5086605976.00,ACK
4441,5086618624.00,Data write: 4A
4442,5086698626.00,ACK
4443,5086711224.00,Data write: 40
4444,5086791224.00,ACK
4445,5086803870.00,Data write: 80
4446,5086883872.00,ACK
4447,5086896470.00,Data write: 78
4448,5086976472.00,ACK
4449,5086989118.00,Data write: 90
4450,5087069120.00,ACK
4451,5087081718.00,Data write: 42
4452,5087161720.00,ACK
4453,5087174366.00,Data write: 2D
4454,5087254368.00,ACK
4455,5087266962.00,Data write: D1
4456,5087346966.00,ACK
4457,5087359614.00,Data write: 2E
4458,5087439614.00,ACK
4459,5087452212.00,Data write: E0
4460,5087532214.00,ACK
4461,5087544862.00,Data write: 6D
4462,5087624862.00,ACK
4463,5087637460.00,Data write: 2C
4464,5087717460.00,ACK
4465,5087730058.00,Data write: 07
4466,5087810058.00,ACK
4467,5087822656.00,Data write: D0
4468,5087902658.00,ACK
4469,5087915304.00,Data write: AC
4470,5087995308.00,ACK
4471,5088007904.00,Data write: 2C
4472,5088087906.00,ACK
4473,5088100554.00,Data write: 28
4474,5088180554.00,ACK
4475,5088193150.00,Data write: D1
4476,5088273152.00,ACK
4477,5088285800.00,Data write: 02
4478,5088365800.00,ACK
4479,5088378400.00,Data write: 20
4480,5088458400.00,ACK
4481,5088471046.00,Data write: A8
4482,5088551048.00,ACK
4483,5088563646.00,Data write: 60
4484,5088643648.00,ACK
4485,5088656294.00,Data write: 9F
4486,5088736296.00,ACK
4487,5088748894.00,Data write: 49
4488,5088828894.00,ACK
4489,5088841540.00,Data write: AC
4490,5088921544.00,ACK
4491,5088934142.00,Data write: 22
4492,5089014142.00,ACK
4493,5089026790.00,Data write: 4A
4494,5089106790.00,ACK
4495,5089119390.00,Data write: 70
4496,5089199390.00,ACK
4497,5089212038.00,Data write: 23
4498,5089292038.00,ACK
4499,5089304634.00,Data write: E0
4500,5089384636.00,ACK
4501,5089397284.00,Data write: 01
4502,5089477284.00,ACK
4503,5089489884.00,Data write: 20
4504,5089569884.00,ACK
4505,5089582532.00,Data write: 28
4506,5089662532.00,ACK
4507,5089675130.00,Data write: 60
4508,5089755132.00,ACK
4509,5089767728.00,Data write: 9C
4510,5089847730.00,ACK
4511,5089860328.00,Data write: 48
4512,5089940328.00,ACK
4513,5089952976.00,Data write: 6D
4514,5090032976.00,ACK
4515,5090045574.00,Data write: 21
4516,5090125576.00,ACK
4517,5090138224.00,Data write: 01
4518,5090218224.00,ACK
4519,5090230824.00,Data write: 70
4520,5090310824.00,ACK
4521,5090323472.00,Data write: 70
4522,5090403472.00,ACK
4523,5090416068.00,Data write: BD
4524,5090496070.00,ACK
4525,5090508718.00,Data write: 01
4526,5090588718.00,ACK
4527,5090601318.00,Data write: 79
4528,5090681318.00,ACK
4529,5090701062.00,Data write: 40
4530,5090781068.00,ACK
4531,5090793664.00,Data write: 79
4532,5090873664.00,ACK
4533,5090886312.00,Data write: 00
4534,5090966314.00,ACK
4535,5090978912.00,Data write: 02
4536,5091058914.00,ACK
4537,5091071560.00,Data write: 08
4538,5091151562.00,ACK
4539,5091164160.00,Data write: 43
4540,5091244160.00,ACK
4541,5091256806.00,Data write: 81
4542,5091336808.00,ACK
4543,5091349406.00,Data write: 1E
4544,5091429408.00,ACK
4545,5091442056.00,Data write: 08
4546,5091522056.00,ACK
4547,5091534654.00,Data write: 30
4548,5091614656.00,ACK
4549,5091627300.00,Data write: E8
4550,5091707304.00,ACK
4551,5091719900.00,Data write: 60
4552,5091799902.00,ACK
4553,5091812550.00,Data write: 0C
4554,5091892550.00,ACK
4555,5091905148.00,Data write: 48
4556,5091985148.00,ACK
4557,5091997796.00,Data write: 81
4558,5092077798.00,ACK
4559,5092090396.00,Data write: 42
4560,5092170396.00,ACK
4561,5092183044.00,Data write: 12
4562,5092263046.00,ACK
4563,5092275642.00,Data write: D2
4564,5092355644.00,ACK
4565,5092368292.00,Data write: 13
4566,5092448292.00,ACK
4567,5092460888.00,Data write: E0
4568,5092540892.00,ACK
4569,5092553540.00,Data write: 07
4570,5092633540.00,ACK
4571,5092646138.00,Data write: 2A
4572,5092726140.00,ACK
4573,5092738762.00,Data write: 11
4574,5092818762.00,ACK
4575,5092831358.00,Data write: D3
4576,5092911360.00,ACK
4577,5092923982.00,Data write: EB
4578,5093003984.00,ACK
4579,5093016582.00,Data write: 68
4580,5093096584.00,ACK
4581,5093109230.00,Data write: 9A
4582,5093189232.00,ACK
4583,5093201830.00,Data write: 42
4584,5093281830.00,ACK
4585,5093294478.00,Data write: 0E
4586,5093374480.00,ACK
4587,5093387076.00,Data write: D1
4588,5093467078.00,ACK
4589,5093479724.00,Data write: 42
4590,5093559728.00,ACK
4591,5093572324.00,Data write: 18
4592,5093652326.00,ACK
4593,5093664972.00,Data write: F3
4594,5093744974.00,ACK
4595,5093757572.00,Data write: 43
4596,5093837572.00,ACK
4597,5093850218.00,Data write: D6
4598,5093930222.00,ACK
4599,5093942820.00,Data write: 5C
4600,5094022820.00,ACK
4601,5094035466.00,Data write: CA
4602,5094115468.00,ACK
4603,5094128066.00,Data write: 1F
4604,5094208068.00,ACK
4605,5094220716.00,Data write: 06
4606,5094300716.00,ACK
4607,5094313314.00,Data write: 21
4608,5094393314.00,ACK
4609,5094405960.00,Data write: FF
4610,5094485964.00,ACK
4611,5094498560.00,Data write: F7
4612,5094578562.00,ACK
4613,5094591210.00,Data write: 41
4614,5094671210.00,ACK
4615,5094683808.00,Data write: FD
4616,5094763808.00,ACK
4617,5094776432.00,Data write: 21
4618,5094856432.00,ACK
4619,5094869030.00,Data write: 02
4620,5094949032.00,ACK
4621,5094961654.00,Data write: 31
4622,5095041656.00,ACK
4623,5095054254.00,Data write: 43
4624,5095134254.00,ACK
4625,5095146900.00,Data write: 88
4626,5095226904.00,ACK
4627,5095239500.00,Data write: 42
4628,5095319502.00,ACK
4629,5095332150.00,Data write: 01
4630,5095412150.00,ACK
4631,5095424746.00,Data write: D1
4632,5095504748.00,ACK
4633,5095517396.00,Data write: 03
4634,5095597396.00,ACK
4635,5095609996.00,Data write: 20
4636,5095689996.00,ACK
4637,5095702818.00,Data write: 00
4638,5095782820.00,ACK
4639,5095795416.00,Data write: E0
4640,5095875418.00,ACK
4641,5095888016.00,Data write: 00
4642,5095968016.00,ACK
4643,5095980640.00,Data write: 20
4644,5096060640.00,ACK
4645,5096073238.00,Data write: 28
4646,5096153238.00,ACK
4647,5096165886.00,Data write: 60
4648,5096245888.00,ACK
4649,5096258486.00,Data write: 70
4650,5096338486.00,ACK
4651,5096351132.00,Data write: BD
4652,5096431134.00,ACK
4653,5096443734.00,Data write: 09
4654,5096523734.00,ACK
4655,5096536382.00,Data write: 02
4656,5096616382.00,ACK
4657,5096628980.00,Data write: 00
4658,5096708982.00,ACK
4659,5096721604.00,Data write: 00
4660,5096801604.00,ACK
4661,5096814204.00,Data write: 70
4662,5096894204.00,ACK
4663,5096906826.00,Data write: 47
4664,5096986828.00,ACK
4665,5096999426.00,Data write: 00
4666,5097079426.00,ACK
4667,5097092074.00,Data write: 00
4668,5097172074.00,ACK
4669,5097184672.00,Data write: F8
4670,5097264674.00,ACK
4671,5097277320.00,Data write: B5
4672,5097357322.00,ACK
4673,5097369920.00,Data write: 79
4674,5097449920.00,ACK
4675,5097462568.00,Data write: 4E
4676,5097542570.00,ACK
4677,5097555168.00,Data write: 30
4678,5097635168.00,ACK
4679,5097647816.00,Data write: 68
4680,5097727818.00,ACK
4681,5097740414.00,Data write: 0B
4682,5097820414.00,ACK
4683,5097833062.00,Data write: 24
4684,5097913064.00,ACK
4685,5097925662.00,Data write: 03
4686,5098005662.00,ACK
4687,5098018310.00,Data write: 28
4688,5098098312.00,ACK
4689,5098110910.00,Data write: 00
4690,5098190910.00,ACK
4691,5098203556.00,Data write: D0
4692,5098283558.00,ACK
4693,5098296154.00,Data write: D4
4694,5098376156.00,ACK
4695,5098388804.00,Data write: E0
4696,5098468808.00,ACK
4697,5098481402.00,Data write: 85
4698,5098561404.00,ACK
4699,5098574052.00,Data write: 4F
4700,5098654054.00,ACK
4701,5098666648.00,Data write: B8
4702,5098746652.00,ACK
4703,5098759272.00,Data write: 79
4704,5098839276.00,ACK
4705,5098851872.00,Data write: F9
4706,5098931874.00,ACK
4707,5098944496.00,Data write: 79
4708,5099024498.00,ACK
4709,5099037096.00,Data write: 12
4710,5099117096.00,ACK
4711,5099129744.00,Data write: 29
4712,5099209744.00,ACK
4713,5099222344.00,Data write: 12
4714,5099302344.00,ACK
4715,5099314988.00,Data write: D1
4716,5099394992.00,ACK
4717,5099407590.00,Data write: 39
4718,5099487590.00,ACK
4719,5099500238.00,Data write: 7A
4720,5099580240.00,ACK
4721,5099592838.00,Data write: 7A
4722,5099672840.00,ACK
4723,5099685486.00,Data write: 7A
4724,5099765488.00,ACK
4725,5099778084.00,Data write: 12
4726,5099858086.00,ACK
4727,5099870784.00,Data write: 02
4728,5099950784.00,ACK
4729,5099963382.00,Data write: 0A
4730,5100043384.00,ACK
4731,5100056032.00,Data write: 43
4732,5100136030.00,ACK
4733,5100148628.00,Data write: B9
4734,5100228630.00,ACK
4735,5100241278.00,Data write: 7A
4736,5100321280.00,ACK
4737,5100333878.00,Data write: 09
4738,5100413878.00,ACK
4739,5100426526.00,Data write: 04
4740,5100506528.00,ACK
4741,5100519124.00,Data write: 11
4742,5100599124.00,ACK
4743,5100611774.00,Data write: 43
4744,5100691774.00,ACK
4745,5100704370.00,Data write: FA
4746,5100784374.00,ACK
4747,5100797070.00,Data write: 7A
4748,5100877072.00,ACK
4749,5100889670.00,Data write: 14
4750,5100969670.00,ACK
4751,5100982318.00,Data write: 06
4752,5101062318.00,ACK
4753,5101074916.00,Data write: 0C
4754,5101154918.00,ACK
4755,5101167566.00,Data write: 43
4756,5101247566.00,ACK
4757,5101260164.00,Data write: 64
4758,5101340164.00,ACK
4759,5101352812.00,Data write: 49
4760,5101432812.00,ACK
4761,5101445410.00,Data write: 61
4762,5101525412.00,ACK
4763,5101538060.00,Data write: 18
4764,5101618060.00,ACK
4765,5101630658.00,Data write: 0B
4766,5101710660.00,ACK
4767,5101723258.00,Data write: 0B
4768,5101803258.00,ACK
4769,5101815856.00,Data write: 01
4770,5101895856.00,ACK
4771,5101908504.00,Data write: 21
4772,5101988504.00,ACK
4773,5102001104.00,Data write: 17
4774,5102081104.00,ACK
4775,5102093752.00,Data write: 5F
4776,5102173752.00,ACK
4777,5102193376.00,Stop
4778,5206770582.00,Start
4779,5206780702.00,Address write: 40
4780,5206850698.00,Write
4781,5206860698.00,ACK
4782,5206873420.00,Data write: 02
4783,5206953420.00,ACK
4784,5206966040.00,Data write: A5
4785,5207046044.00,ACK
4786,5207065718.00,Stop
4787,5310737538.00,Start
4788,5310747656.00,Address write: 40
4789,5310817652.00,Write
4790,5310827652.00,ACK
4791,5310840398.00,Data write: 00
4792,5310920400.00,ACK
4793,5310940560.00,Start repeat
4794,5310950652.00,Address read: 41
4795,5311020648.00,Read
4796,5311030648.00,ACK
4797,5311043146.00,Data read: 03
4798,5311123146.00,NACK
4799,5311142972.00,Stop
4800,5414783490.00,Start
4801,5414793610.00,Address write: 40
4802,5414863604.00,Write
4803,5414873604.00,ACK
4804,5414886352.00,Data write: 06
4805,5414966354.00,ACK
4806,5414986462.00,Start repeat
4807,5414996556.00,Address read: 41
4808,5415066550.00,Read
4809,5415076550.00,ACK
4810,5415089048.00,Data read: 0B
4811,5415169052.00,ACK
4812,5415181696.00,Data read: 00
4813,5415261698.00,NACK
4814,5415281574.00,Stop
4815,5517854508.00,Start
4816,5517864626.00,Address write: 40
4817,5517934622.00,Write
4818,5517944622.00,ACK
4819,5517957370.00,Data write: 20
4820,5518037370.00,ACK
4821,5518057480.00,Start repeat
4822,5518067572.00,Address read: 41
4823,5518137568.00,Read
4824,5518147568.00,ACK
4825,5518160066.00,Data read: 6D
4826,5518240068.00,ACK
4827,5518252712.00,Data read: AC
4828,5518332716.00,ACK
4829,5518345412.00,Data read: 01
4830,5518425416.00,ACK
4831,5518438036.00,Data read: 22
4832,5518518038.00,ACK
4833,5518530734.00,Data read: 03
4834,5518610738.00,ACK
4835,5518623358.00,Data read: 00
4836,5518703360.00,ACK
4837,5518716006.00,Data read: 01
4838,5518796010.00,ACK
4839,5518808630.00,Data read: 00
4840,5518888634.00,ACK
4841,5518901328.00,Data read: 00
4842,5518981332.00,ACK
4843,5518993954.00,Data read: 71
4844,5519073956.00,ACK
4845,5519086652.00,Data read: 02
4846,5519166652.00,NACK
4847,5519186452.00,Stop
4848,5622939370.00,Start
4849,5622949490.00,Address write: 40
4850,5623019484.00,Write
4851,5623029484.00,ACK
4852,5623042256.00,Data write: 02
4853,5623122258.00,ACK
4854,5623135030.00,Data write: 5A
4855,5623215032.00,ACK
4856,5623234682.00,Stop
4857,5726997198.00,Start
4858,5727007316.00,Address write: 40
4859,5727077312.00,Write
4860,5727087312.00,ACK
4861,5727100034.00,Data write: 00
4862,5727180036.00,ACK
4863,5727200170.00,Start repeat
4864,5727210262.00,Address read: 41
4865,5727280258.00,Read
4866,5727290258.00,ACK
4867,5727302756.00,Data read: 00
4868,5727382756.00,NACK
4869,5727402582.00,Stop
4870,5856232538.00,Start
4871,5856242656.00,Address write: 40
4872,5856312652.00,Write
4873,5856322652.00,ACK
4874,5856335400.00,Data write: 20
4875,5856415400.00,ACK
4876,5856427998.00,Data write: 6D
4877,5856507998.00,ACK
