Id,Time[ns],0:I²C: Address/Data
981,1547527194.00,Data write: 42
982,1547549702.00,ACK
983,1547554744.00,Data write: 68
984,1547577232.00,ACK
985,1547582242.00,Data write: 51
986,1547604738.00,ACK
987,1547609742.00,Data write: 1C
988,1547632230.00,ACK
989,1547637242.00,Data write: 41
990,1547659760.00,ACK
991,1547664792.00,Data write: 60
992,1547687314.00,ACK
993,1547692342.00,Data write: 03
994,1547714842.00,ACK
995,1547719840.00,Data write: 68
996,1547742350.00,ACK
997,1547747390.00,Data write: 5C
998,1547769876.00,ACK
999,1547774940.00,Data write: 1E
1000,1547797418.00,ACK
1001,1547802440.00,Data write: 01
1002,1547824944.00,ACK
1003,1547829940.00,Data write: 2C
1004,1547852454.00,ACK
1005,1547857488.00,Data write: 04
1006,1547879998.00,ACK
1007,1547885036.00,Data write: D8
1008,1547907524.00,ACK
1009,1547912610.00,Data write: 92
1010,1547935114.00,ACK
1011,1547940212.00,Data write: 1C
1012,1547962704.00,ACK
1013,1547967812.00,Data write: 42
1014,1547990334.00,ACK
1015,1547995388.00,Data write: 60
1016,1548017882.00,ACK
1017,1548022912.00,Data write: 0B
1018,1548045410.00,ACK
1019,1548050436.00,Data write: 29
1020,1548072938.00,ACK
1021,1548077936.00,Data write: 07
1022,1548100444.00,ACK
1023,1548105482.00,Data write: D2
1024,1548127966.00,ACK
1025,1548132984.00,Data write: 08
1026,1548155494.00,ACK
1027,1548160532.00,Data write: E0
1028,1548183018.00,ACK
1029,1548188034.00,Data write: 03
1030,1548210524.00,ACK
1031,1548215534.00,Data write: 2B
1032,1548238014.00,ACK
1033,1548243032.00,Data write: 06
1034,1548265520.00,ACK
1035,1548270530.00,Data write: D1
1036,1548293024.00,ACK
1037,1548298030.00,Data write: 92
1038,1548320530.00,ACK
1039,1548325532.00,Data write: 1C
1040,1548348036.00,ACK
1041,1548353032.00,Data write: 42
1042,1548375522.00,ACK
1043,1548380532.00,Data write: 60
1044,1548403026.00,ACK
1045,1548408032.00,Data write: 03
1046,1548430508.00,ACK
1047,1548435530.00,Data write: 4A
1048,1548458014.00,ACK
1049,1548463028.00,Data write: 91
1050,1548485516.00,ACK
1051,1548490530.00,Data write: 42
1052,1548513044.00,ACK
1053,1548518080.00,Data write: 01
1054,1548540588.00,ACK
1055,1548545626.00,Data write: D3
1056,1548568138.00,ACK
1057,1548573178.00,Data write: 00
1058,1548595664.00,ACK
1059,1548600728.00,Data write: 21
1060,1548623208.00,ACK
1061,1548628228.00,Data write: 01
1062,1548650732.00,ACK
1063,1548655728.00,Data write: 60
1064,1548678242.00,ACK
1065,1548683278.00,Data write: 10
1066,1548705794.00,ACK
1067,1548710824.00,Data write: BD
1068,1548733318.00,ACK
1069,1548738326.00,Data write: 00
1070,1548760846.00,ACK
1071,1548765876.00,Data write: 00
1072,1548788394.00,ACK
1073,1548793426.00,Data write: 00
1074,1548815920.00,ACK
1075,1548820926.00,Data write: 20
1076,1548843426.00,ACK
1077,1548848422.00,Data write: 95
1078,1548870908.00,ACK
1079,1548875924.00,Data write: 11
1080,1548898432.00,ACK
1081,1548903474.00,Data write: 00
1082,1548925980.00,ACK
1083,1548931024.00,Data write: 00
1084,1548953506.00,ACK
1085,1548958522.00,Data write: 70
1086,1548981012.00,ACK
1087,1548986022.00,Data write: 47
1088,1549008520.00,ACK
1089,1549013522.00,Data write: 70
1090,1549036026.00,ACK
1091,1549041022.00,Data write: 47
1092,1549063532.00,ACK
1093,1549068570.00,Data write: B0
1094,1549091056.00,ACK
1095,1549096118.00,Data write: B5
1096,1549118646.00,ACK
1097,1549123670.00,Data write: 00
1098,1549146148.00,ACK
1099,1549151170.00,Data write: 28
1100,1549173680.00,ACK
1101,1549178720.00,Data write: 0B
1102,1549201212.00,ACK
1103,1549206216.00,Data write: DB
1104,1549228716.00,ACK
1105,1549233720.00,Data write: 1F
1106,1549256200.00,ACK
1107,1549261218.00,Data write: 23
1108,1549283704.00,ACK
1109,1549288720.00,Data write: 03
1110,1549311212.00,ACK
1111,1549316218.00,Data write: 40
1112,1549338716.00,ACK
1113,1549343718.00,Data write: 01
1114,1549366222.00,ACK
1115,1549371218.00,Data write: 24
1116,1549393708.00,ACK
1117,1549398714.00,Data write: 9C
1118,1549421194.00,ACK
1119,1549426216.00,Data write: 40
1120,1549448702.00,ACK
1121,1549453716.00,Data write: 1B
1122,1549476208.00,ACK
1123,1549481216.00,Data write: 4B
1124,1549503714.00,ACK
1125,1549508716.00,Data write: 1C
1126,1549531200.00,ACK
1127,1549536216.00,Data write: 60
1128,1549558706.00,ACK
1129,1549563714.00,Data write: 03
1130,1549586194.00,ACK
1131,1549591214.00,Data write: 23
1132,1549613696.00,ACK
1133,1549618714.00,Data write: 04
1134,1549641206.00,ACK
1135,1549646214.00,Data write: 46
1136,1549668692.00,ACK
1137,1549673710.00,Data write: 9C
1138,1549696196.00,ACK
1139,1549701212.00,Data write: 43
1140,1549723704.00,ACK
1141,1549728712.00,Data write: 19
1142,1549751210.00,ACK
1143,1549756212.00,Data write: 4B
1144,1549778714.00,ACK
1145,1549783708.00,Data write: E3
1146,1549806198.00,ACK
1147,1549811212.00,Data write: 18
1148,1549833706.00,ACK
1149,1549838712.00,Data write: 06
1150,1549861192.00,ACK
1151,1549866208.00,Data write: E0
1152,1549888702.00,ACK
1153,1549893710.00,Data write: 0F
1154,1549916206.00,ACK
1155,1549921284.00,Data write: 23
1156,1549943798.00,ACK
1157,1549948910.00,Data write: 03
1158,1549971414.00,ACK
1159,1549976508.00,Data write: 40
1160,1549999004.00,ACK
1161,1550004058.00,Data write: 08
1162,1550026574.00,ACK
1163,1550031608.00,Data write: 3B
1164,1550054100.00,ACK
1165,1550059108.00,Data write: 03
1166,1550081608.00,ACK
1167,1550086608.00,Data write: 24
1168,1550109094.00,ACK
1169,1550114104.00,Data write: A3
1170,1550136622.00,ACK
1171,1550141656.00,Data write: 43
1172,1550164164.00,ACK
1173,1550169206.00,Data write: 13
1174,1550191690.00,ACK
1175,1550196706.00,Data write: 4C
1176,1550219218.00,ACK
1177,1550224256.00,Data write: 1B
1178,1550246766.00,ACK
1179,1550251804.00,Data write: 19
1180,1550274316.00,ACK
1181,1550279352.00,Data write: C4
1182,1550301846.00,ACK
1183,1550306904.00,Data write: 00
1184,1550329392.00,ACK
1185,1550334404.00,Data write: 18
1186,1550356920.00,ACK
1187,1550361952.00,Data write: 25
1188,1550384448.00,ACK
1189,1550389478.00,Data write: 25
1190,1550411992.00,ACK
1191,1550417002.00,Data write: 40
1192,1550439500.00,ACK
1193,1550444500.00,Data write: 89
1194,1550467006.00,ACK
1195,1550472002.00,Data write: 01
1196,1550494512.00,ACK
1197,1550499548.00,Data write: C9
1198,1550522038.00,ACK
1199,1550527098.00,Data write: B2
1200,1550549628.00,ACK
1201,1550554648.00,Data write: A9
1202,1550577134.00,ACK
1203,1550582200.00,Data write: 40
1204,1550604682.00,ACK
1205,1550609696.00,Data write: FF
1206,1550632212.00,ACK
1207,1550637250.00,Data write: 24
1208,1550659738.00,ACK
1209,1550664770.00,Data write: AC
1210,1550687286.00,ACK
1211,1550692298.00,Data write: 40
1212,1550714794.00,ACK
1213,1550719798.00,Data write: 1D
1214,1550742302.00,ACK
1215,1550747298.00,Data write: 68
1216,1550769808.00,ACK
1217,1550774844.00,Data write: A5
1218,1550797334.00,ACK
1219,1550802396.00,Data write: 43
1220,1550824926.00,ACK
1221,1550829946.00,Data write: 0D
1222,1550852432.00,ACK
1223,1550857496.00,Data write: 43
1224,1550879982.00,ACK
1225,1550884994.00,Data write: 1D
1226,1550907514.00,ACK
1227,1550912594.00,Data write: 60
1228,1550935104.00,ACK
1229,1550940196.00,Data write: 01
1230,1550962712.00,ACK
1231,1550967794.00,Data write: 2A
1232,1550990284.00,ACK
1233,1550995344.00,Data write: 08
1234,1551017832.00,ACK
1235,1551022890.00,Data write: D1
1236,1551045400.00,ACK
1237,1551050444.00,Data write: 00
1238,1551072968.00,ACK
1239,1551077994.00,Data write: 28
1240,1551100498.00,ACK
1241,1551105492.00,Data write: 13
1242,1551128000.00,ACK
1243,1551133040.00,Data write: DB
1244,1551155528.00,ACK
1245,1551160566.00,Data write: 1F
1246,1551183076.00,ACK
1247,1551188092.00,Data write: 21
1248,1551210584.00,ACK
1249,1551215590.00,Data write: 08
1250,1551238090.00,ACK
1251,1551243090.00,Data write: 40
1252,1551265580.00,ACK
1253,1551270590.00,Data write: 01
1254,1551293084.00,ACK
1255,1551298090.00,Data write: 21
1256,1551320586.00,ACK
1257,1551325586.00,Data write: 81
1258,1551348092.00,ACK
1259,1551353088.00,Data write: 40
1260,1551375602.00,ACK
1261,1551380638.00,Data write: 0B
1262,1551403174.00,ACK
1263,1551408188.00,Data write: 48
1264,1551430700.00,ACK
1265,1551435738.00,Data write: 01
1266,1551458246.00,ACK
1267,1551463288.00,Data write: 60
1268,1551485776.00,ACK
1269,1551490784.00,Data write: B0
1270,1551513290.00,ACK
1271,1551518284.00,Data write: BD
1272,1551540798.00,ACK
1273,1551545836.00,Data write: 00
1274,1551568328.00,ACK
1275,1551573386.00,Data write: 28
1276,1551595920.00,ACK
1277,1551600960.00,Data write: 0A
1278,1551623448.00,ACK
1279,1551628482.00,Data write: DB
1280,1551650972.00,ACK
1281,1551655984.00,Data write: 1F
1282,1551678520.00,ACK
1283,1551683584.00,Data write: 21
1284,1551706064.00,ACK
1285,1551711084.00,Data write: 55
1286,1551733608.00,ACK
1287,1551738634.00,Data write: 5D
1288,1551761120.00,ACK
1289,1551767588.00,Stop
1290,1553741318.00,Start
1291,1553743952.00,Address write: 40
1292,1553761436.00,Write
1293,1553764384.00,ACK
1294,1553769632.00,Data write: 02
1295,1553791284.00,ACK
1296,1553796352.00,Data write: A5
1297,1553818244.00,ACK
1298,1553824734.00,Stop
1299,1554429932.00,Start
1300,1554432566.00,Address write: 40
1301,1554450052.00,Write
1302,1554452990.00,ACK
1303,1554458246.00,Data write: 00
1304,1554479870.00,ACK
1305,1554486832.00,Start repeat
1306,1554489428.00,Address read: 41
1307,1554506922.00,Read
1308,1554510414.00,ACK
1309,1554515320.00,Data read: 00
1310,1554535322.00,NACK
1311,1554542128.00,Stop
1312,1560310948.00,Start
1313,1560313582.00,Address write: 40
1314,1560331068.00,Write
1315,1560359980.00,ACK
1316,1560365256.00,Data write: 00
1317,1560397668.00,ACK
1318,1560404822.00,Start repeat
1319,1560407418.00,Address read: 41
1320,1560424912.00,Read
1321,1560434482.00,ACK
1322,1560439356.00,Data read: 02
1323,1560459362.00,NACK
1324,1560466166.00,Stop
1325,1566178464.00,Start
1326,1566181098.00,Address write: 40
1327,1566198584.00,Write
1328,1566209652.00,ACK
1329,1566214950.00,Data write: 00
1330,1566247338.00,ACK
1331,1566254364.00,Start repeat
1332,1566256958.00,Address read: 41
1333,1566274454.00,Read
1334,1566284152.00,ACK
1335,1566289048.00,Data read: 02
1336,1566309054.00,NACK
1337,1566315858.00,Stop
1338,1572320876.00,Start
1339,1572323510.00,Address write: 40
1340,1572340996.00,Write
1341,1572369614.00,ACK
1342,1572374936.00,Data write: 00
1343,1572407300.00,ACK
1344,1572414326.00,Start repeat
1345,1572416920.00,Address read: 41
1346,1572434416.00,Read
1347,1572444112.00,ACK
1348,1572449060.00,Data read: 02
1349,1572469066.00,NACK
1350,1572475870.00,Stop
1351,1578557588.00,Start
1352,1578560222.00,Address write: 40
1353,1578577708.00,Write
1354,1578580622.00,ACK
1355,1578585902.00,Data write: 00
1356,1578607562.00,ACK
1357,1578614588.00,Start repeat
1358,1578617184.00,Address read: 41
1359,1578634678.00,Read
1360,1578638178.00,ACK
1361,1578643098.00,Data read: 03
1362,1578663104.00,NACK
1363,1578669914.00,Stop
1364,1579228928.00,Start
1365,1579231562.00,Address write: 40
1366,1579249046.00,Write
1367,1579251984.00,ACK
1368,1579257292.00,Data write: 06
1369,1579278928.00,ACK
1370,1579285952.00,Start repeat
1371,1579288548.00,Address read: 41
1372,1579306044.00,Read
1373,1579309748.00,ACK
1374,1579314664.00,Data read: 0B
1375,1579334672.00,ACK
1376,1579339890.00,Data read: 00
1377,1579359892.00,NACK
1378,1579366598.00,Stop
1379,1579975868.00,Start
1380,1579978500.00,Address write: 40
1381,1579995988.00,Write
1382,1579998938.00,ACK
1383,1580004230.00,Data write: 20
1384,1580026340.00,ACK
1385,1580033366.00,Start repeat
1386,1580035962.00,Address read: 41
1387,1580053458.00,Read
1388,1580057846.00,ACK
1389,1580062754.00,Data read: 6D
1390,1580082760.00,ACK
1391,1580088076.00,Data read: AC
1392,1580108086.00,ACK
1393,1580113230.00,Data read: 01
1394,1580133234.00,ACK
1395,1580138378.00,Data read: 22
1396,1580158384.00,ACK
1397,1580163480.00,Data read: 00
1398,1580183482.00,ACK
1399,1580188652.00,Data read: 00
1400,1580208658.00,ACK
1401,1580213778.00,Data read: 01
1402,1580233784.00,ACK
1403,1580238952.00,Data read: 00
1404,1580258958.00,ACK
1405,1580264078.00,Data read: 00
1406,1580284082.00,ACK
1407,1580289248.00,Data read: BD
1408,1580309258.00,ACK
1409,1580314378.00,Data read: 1F
1410,1580334380.00,NACK
1411,1580341092.00,Stop
1412,1581181950.00,Start
1413,1581184584.00,Address write: 40
1414,1581202070.00,Write
1415,1581205006.00,ACK
1416,1581210264.00,Data write: 02
1417,1581231924.00,ACK
1418,1581237062.00,Data write: 5A
1419,1581258764.00,ACK
1420,1581265244.00,Stop
1421,1582149012.00,Start
1422,1582151644.00,Address write: 40
1423,1582169130.00,Write
1424,1582172098.00,ACK
1425,1582177400.00,Data write: 00
1426,1582199044.00,ACK
1427,1582206010.00,Start repeat
1428,1582208606.00,Address read: 41
1429,1582226102.00,Read
1430,1582229570.00,ACK
1431,1582234448.00,Data read: 00
1432,1582254450.00,NACK
1433,1582261258.00,Stop
1434,1608260714.00,Start
1435,1608263348.00,Address write: 40
1436,1608280832.00,Write
1437,1608283774.00,ACK
1438,1608289052.00,Data write: 20
1439,1608311192.00,ACK
1440,1608316326.00,Data write: 6D
1441,1608338808.00,ACK
1442,1608343872.00,Data write: AC
1443,1608366378.00,ACK
1444,1608371474.00,Data write: 01
1445,1608393968.00,ACK
1446,1608398974.00,Data write: 22
1447,1608421476.00,ACK
1448,1608426524.00,Data write: 01
1449,1608449010.00,ACK
1450,1608454022.00,Data write: 00
1451,1608476538.00,ACK
1452,1608481572.00,Data write: 04
1453,1608504086.00,ACK
1454,1608509072.00,Data write: 02
1455,1608531552.00,ACK
1456,1608536572.00,Data write: 00
1457,1608559058.00,ACK
1458,1608564072.00,Data write: 22
1459,1608586564.00,ACK
1460,1608591622.00,Data write: 00
1461,1608614110.00,ACK
1462,1608619120.00,Data write: 00
1463,1608641638.00,ACK
1464,1608646670.00,Data write: 08
1465,1608669166.00,ACK
1466,1608674170.00,Data write: 40
1467,1608696674.00,ACK
1468,1608701720.00,Data write: 01
1469,1608724200.00,ACK
1470,1608729168.00,Data write: 21
1471,1608751666.00,ACK
1472,1608756716.00,Data write: 81
1473,1608779232.00,ACK
1474,1608784244.00,Data write: 40
1475,1608806742.00,ACK
1476,1608811764.00,Data write: 80
1477,1608834250.00,ACK
1478,1608839268.00,Data write: 20
1479,1608861756.00,ACK
1480,1608866818.00,Data write: 06
1481,1608889302.00,ACK
1482,1608894318.00,Data write: 4A
1483,1608916826.00,ACK
1484,1608921942.00,Data write: 11
1485,1608944432.00,ACK
1486,1608949466.00,Data write: 50
1487,1608971958.00,ACK
1488,1608977062.00,Data write: BF
1489,1608999570.00,ACK
1490,1609004562.00,Data write: F3
1491,1609027074.00,ACK
1492,1609032140.00,Data write: 4F
1493,1609054666.00,ACK
1494,1609059660.00,Data write: 8F
1495,1609082156.00,ACK
1496,1609087212.00,Data write: BF
1497,1609109706.00,ACK
1498,1609114712.00,Data write: F3
1499,1609137214.00,ACK
1500,1609142264.00,Data write: 6F
1501,1609164740.00,ACK
1502,1609169736.00,Data write: 8F
1503,1609192224.00,ACK
1504,1609197260.00,Data write: B0
1505,1609219770.00,ACK
1506,1609224760.00,Data write: BD
1507,1609247256.00,ACK
1508,1609252308.00,Data write: C0
1509,1609274846.00,ACK
1510,1609279862.00,Data write: 46
1511,1609302354.00,ACK
1512,1609307410.00,Data write: 1C
1513,1609329926.00,ACK
1514,1609334932.00,Data write: ED
1515,1609357452.00,ACK
1516,1609362510.00,Data write: 00
1517,1609385042.00,ACK
1518,1609390056.00,Data write: E0
1519,1609412546.00,ACK
1520,1609417606.00,Data write: 80
1521,1609440098.00,ACK
1522,1609445106.00,Data write: E2
1523,1609467626.00,ACK
1524,1609472658.00,Data write: 00
1525,1609495154.00,ACK
1526,1609500156.00,Data write: E0
1527,1609522660.00,ACK
1528,1609527708.00,Data write: 00
1529,1609550206.00,ACK
1530,1609555204.00,Data write: E4
1531,1609577712.00,ACK
1532,1609582756.00,Data write: 00
1533,1609605256.00,ACK
1534,1609610254.00,Data write: E0
1535,1609632764.00,ACK
1536,1609637832.00,Data write: 00
1537,1609660352.00,ACK
1538,1609665352.00,Data write: E1
1539,1609687836.00,ACK
1540,1609692856.00,Data write: 00
1541,1609715362.00,ACK
1542,1609720352.00,Data write: E0
1543,1609742870.00,ACK
1544,1609747926.00,Data write: 80
1545,1609770420.00,ACK
1546,1609775426.00,Data write: B5
1547,1609797930.00,ACK
1548,1609802954.00,Data write: 00
1549,1609825438.00,ACK
1550,1609830450.00,Data write: F0
1551,1609852970.00,ACK
1552,1609858028.00,Data write: 01
1553,1609880536.00,ACK
1554,1609885550.00,Data write: F8
1555,1609908068.00,ACK
1556,1609913124.00,Data write: 80
1557,1609935660.00,ACK
1558,1609940650.00,Data write: BD
1559,1609963132.00,ACK
1560,1609968152.00,Data write: 70
1561,1609990662.00,ACK
1562,1609995652.00,Data write: 47
1563,1610018134.00,ACK
1564,1610023200.00,Data write: 00
1565,1610045682.00,ACK
1566,1610050700.00,Data write: 00
1567,1610073236.00,ACK
1568,1610078296.00,Data write: FE
1569,1610100786.00,ACK
1570,1610105796.00,Data write: B5
1571,1610128296.00,ACK
1572,1610133348.00,Data write: 13
1573,1610155828.00,ACK
1574,1610160824.00,Data write: 46
1575,1610183338.00,ACK
1576,1610188398.00,Data write: 00
1577,1610210910.00,ACK
1578,1610215920.00,Data write: 90
1579,1610238440.00,ACK
1580,1610243498.00,Data write: 11
1581,1610266030.00,ACK
1582,1610271046.00,Data write: 4D
1583,1610293534.00,ACK
1584,1610298598.00,Data write: 11
1585,1610321086.00,ACK
1586,1610326096.00,Data write: 4A
1587,1610348598.00,ACK
1588,1610353646.00,Data write: 12
1589,1610376124.00,ACK
1590,1610381120.00,Data write: 4C
1591,1610403632.00,ACK
1592,1610408746.00,Data write: 17
1593,1610431224.00,ACK
1594,1610436216.00,Data write: E0
1595,1610458732.00,ACK
1596,1610463794.00,Data write: 01
1597,1610486302.00,ACK
1598,1610491316.00,Data write: 93
1599,1610513834.00,ACK
1600,1610518894.00,Data write: 02
1601,1610541426.00,ACK
1602,1610546440.00,Data write: 91
1603,1610568936.00,ACK
1604,1610573992.00,Data write: 00
1605,1610596470.00,ACK
1606,1610601440.00,Data write: 98
1607,1610623936.00,ACK
1608,1610628992.00,Data write: 43
1609,1610651484.00,ACK
1610,1610656492.00,Data write: 5C
1611,1610678992.00,ACK
1612,1610684040.00,Data write: 5D
1613,1610706536.00,ACK
1614,1610711540.00,Data write: 40
1615,1610734026.00,ACK
1616,1610739090.00,Data write: 00
1617,1610761574.00,ACK
1618,1610766590.00,Data write: 26
1619,1610789076.00,ACK
1620,1610794140.00,Data write: 09
1621,1610816644.00,ACK
1622,1610821636.00,Data write: E0
1623,1610844148.00,ACK
1624,1610849214.00,Data write: 6F
1625,1610871716.00,ACK
1626,1610876712.00,Data write: 08
1627,1610899222.00,ACK
1628,1610909236.00,Data write: 17
1629,1610931752.00,ACK
1630,1610936738.00,Data write: 40
1631,1610959242.00,ACK
1632,1610964286.00,Data write: 3B
